HOOD_158,NEIGHBOURHOOD_158,DIVISION,OCC_YEAR,OCC_MONTH,OCC_DOW,OCC_HOUR,DEATH,INJURIES,POPULATION,ONE_PARENT_FAMILY_RATIO,PART_TIME_WORKER_PERCENTAGE,ABOVE_POSTSECONDARY_PERCENTAGE,MEDIAN_HOUSEHOLD_INCOME,OCC_TIME_RANGE_Afternoon,OCC_TIME_RANGE_Evening,OCC_TIME_RANGE_Morning,OCC_TIME_RANGE_Night
24,Black Creek,D31,2011,11,6,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2011,7,1,14,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2011,6,7,19,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2011,5,2,15,0,1,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2011,5,5,18,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2011,10,6,1,1,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2011,7,1,14,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2012,10,3,23,1,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2012,5,5,19,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2012,7,5,21,1,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D23,2012,9,7,5,1,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2012,10,2,19,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2013,8,3,17,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2013,12,7,19,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2014,6,6,1,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2014,5,5,1,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2014,6,7,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2014,10,5,17,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2014,12,4,14,0,6,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2014,12,7,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2014,5,6,22,0,2,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2014,8,4,21,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2014,10,1,22,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2014,9,2,22,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2014,12,2,14,0,1,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2015,4,4,16,0,5,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2015,6,1,23,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2015,11,2,20,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2015,12,2,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2015,11,7,9,0,0,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2015,11,5,3,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2015,6,5,19,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2015,11,1,18,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2015,11,2,19,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2015,5,7,13,0,1,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2015,12,4,19,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,1,1,18,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,1,7,20,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,10,5,14,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2016,10,7,20,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,4,5,2,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,9,7,21,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,11,6,11,1,0,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2016,1,3,1,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,6,6,5,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,7,7,1,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,2,6,2,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,12,3,18,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,10,6,1,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,5,3,22,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2016,12,3,1,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2016,4,6,6,0,1,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2017,4,3,16,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2017,12,5,23,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2017,9,7,15,0,2,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2017,6,3,6,0,1,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2017,2,1,15,0,1,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2017,3,6,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2017,4,4,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2017,3,7,20,0,2,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2017,9,2,18,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2017,2,2,12,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2017,3,7,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2017,1,1,2,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2018,3,5,23,1,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2018,7,7,4,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2018,12,4,9,0,1,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2018,5,6,12,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2018,4,6,8,0,0,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2018,12,2,16,0,1,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2018,6,7,3,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2018,9,3,6,0,0,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2018,7,1,2,1,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2018,12,1,5,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2018,5,1,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2018,2,4,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2018,7,7,3,1,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2018,12,2,6,1,0,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2018,11,2,20,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2019,4,7,17,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2019,3,3,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2019,11,3,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2019,9,7,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2019,3,4,19,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2019,8,6,14,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2020,9,6,1,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2020,5,1,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,9,7,20,1,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,9,4,18,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,4,5,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2020,8,3,19,0,3,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,9,1,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,10,4,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,11,6,0,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2020,8,4,18,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,11,6,14,1,3,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2020,11,3,23,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,10,3,15,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2020,7,1,21,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2020,3,1,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2020,8,7,8,0,0,21307,315,0.611,0.4355,78750.5,False,False,True,False
24,Black Creek,D31,2020,9,5,1,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2020,9,4,20,1,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2021,9,7,2,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2021,12,1,0,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2021,9,6,5,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2021,2,5,2,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2021,9,7,20,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2021,5,7,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2021,2,1,15,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2021,4,4,16,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2021,3,3,21,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2021,7,3,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2021,9,6,3,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2021,5,7,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2021,9,7,3,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2022,1,6,19,0,1,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2022,4,5,0,0,0,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2022,7,4,3,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
24,Black Creek,D31,2022,7,1,20,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2022,8,3,16,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2022,1,6,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2022,6,5,17,0,0,21307,315,0.611,0.4355,78750.5,True,False,False,False
24,Black Creek,D31,2022,8,5,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2022,5,2,22,0,0,21307,315,0.611,0.4355,78750.5,False,True,False,False
24,Black Creek,D31,2022,10,7,4,0,1,21307,315,0.611,0.4355,78750.5,False,False,False,True
168,Downtown Yonge East,D51,2004,12,7,0,1,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2004,9,6,16,0,0,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D51,2004,9,7,5,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D52,2004,5,4,12,0,0,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D31,2004,8,4,0,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2005,6,7,2,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2005,7,1,22,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2005,3,5,10,1,0,20333,450,0.43,0.8846,54350.0,False,False,True,False
168,Downtown Yonge East,D52,2005,7,7,4,1,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D14,2005,7,3,11,0,1,20333,450,0.43,0.8846,54350.0,False,False,True,False
168,Downtown Yonge East,D51,2006,11,2,18,0,0,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2006,6,6,2,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2006,7,2,21,1,0,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2006,12,6,5,0,2,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D52,2007,9,3,10,1,0,20333,450,0.43,0.8846,54350.0,False,False,True,False
168,Downtown Yonge East,D31,2007,7,7,1,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D54,2008,5,1,17,0,2,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D51,2009,3,1,16,0,1,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D54,2009,3,2,0,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D31,2010,1,4,17,0,1,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D52,2012,6,6,18,2,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2012,1,3,23,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2013,11,5,0,0,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2015,1,4,2,0,3,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2015,2,4,21,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2015,10,7,17,0,1,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D51,2015,8,5,15,0,1,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D51,2016,1,5,3,0,2,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2016,2,2,0,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D52,2016,7,7,1,0,2,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D52,2018,5,3,23,1,0,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2018,4,2,3,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2019,8,1,4,0,2,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2019,5,6,21,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2019,5,6,1,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2019,6,5,4,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2019,1,7,16,0,1,20333,450,0.43,0.8846,54350.0,True,False,False,False
168,Downtown Yonge East,D52,2020,6,6,1,0,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2020,4,5,4,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2020,6,4,23,1,0,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2020,3,6,19,1,0,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D52,2021,12,7,2,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2021,8,6,9,0,0,20333,450,0.43,0.8846,54350.0,False,False,True,False
168,Downtown Yonge East,D51,2021,7,7,3,0,1,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2021,6,7,21,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2021,7,5,22,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2021,7,6,1,0,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2021,12,7,6,0,0,20333,450,0.43,0.8846,54350.0,False,False,True,False
168,Downtown Yonge East,D51,2022,2,6,20,0,1,20333,450,0.43,0.8846,54350.0,False,True,False,False
168,Downtown Yonge East,D51,2022,8,2,1,0,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
168,Downtown Yonge East,D51,2022,5,6,2,0,0,20333,450,0.43,0.8846,54350.0,False,False,False,True
146,Malvern East,D42,2004,4,1,22,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2004,1,3,0,0,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2004,1,2,19,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2004,1,1,0,0,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2004,1,2,19,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2004,6,4,1,0,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2005,8,6,22,0,2,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2005,4,7,1,0,1,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2005,12,3,23,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2005,7,2,2,0,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2005,10,6,13,0,0,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2005,10,7,0,0,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2006,2,4,12,0,0,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2006,3,7,15,0,0,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2006,3,7,18,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2006,6,4,0,0,1,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2006,2,1,13,0,0,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2006,4,4,0,0,1,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2006,2,1,13,0,0,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2006,1,1,0,0,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2006,12,1,21,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2006,6,3,19,0,2,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2007,12,7,1,1,0,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2007,6,3,17,0,0,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2007,1,1,20,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2007,11,3,17,0,1,21734,315,0.479,0.598,102500.5,True,False,False,False
146,Malvern East,D42,2007,11,2,0,0,1,21734,315,0.479,0.598,102500.5,False,False,False,True
146,Malvern East,D42,2007,8,4,20,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2007,12,4,22,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2007,12,7,22,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2008,1,3,22,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2008,3,1,18,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2008,9,4,20,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2008,5,3,10,1,0,21734,315,0.479,0.598,102500.5,False,False,True,False
146,Malvern East,D42,2008,9,4,20,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2009,8,2,8,0,0,21734,315,0.479,0.598,102500.5,False,False,True,False
146,Malvern East,D42,2009,7,4,22,0,1,21734,315,0.479,0.598,102500.5,False,True,False,False
146,Malvern East,D42,2010,9,2,21,0,0,21734,315,0.479,0.598,102500.5,False,True,False,False
