"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","165041","","","","0"
"2019-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","190368","","","","0"
"2019-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","198909","","","","0"
"2019-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","239021","","","","0"
"2019-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","253361","","","","0"
"2019-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","260563","","","","0"
"2019-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","288864","","","","0"
"2019-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","272772","","","","0"
"2019-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","274276","","","","0"
"2019-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","242868","","","","0"
"2019-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","265462","","","","0"
"2020-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","206243","","","","0"
"2020-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","197971","","","","0"
"2020-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","189867","","","","0"
"2020-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","206960","","","","0"
"2020-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","244746","","","","0"
"2020-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","266605","","","","0"
"2020-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","283812","","","","0"
"2020-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","276817","","","","0"
"2020-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","279504","","","","0"
"2020-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","270868","","","","0"
"2020-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","228358","","","","0"
"2020-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","250102","","","","0"
"2021-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","180530","","","","0"
"2021-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","183085","","","","0"
"2021-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","199836","","","","0"
"2021-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","225545","","","","0"
"2021-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","262333","","","","0"
"2021-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","310476","","","","0"
"2021-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","308630","","","","0"
"2021-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","289387","","","","0"
"2021-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","276132","","","","0"
"2021-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","276791","","","","0"
"2021-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","255129","","","","0"
"2021-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","281242","","","","0"
"2022-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","204056","","","","0"
"2022-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","196954","","","","0"
"2022-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","217712","","","","0"
"2022-04","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","243455","","","","0"
"2022-05","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","280231","","","","0"
"2022-06","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","315859","","","","0"
"2022-07","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","316412","","","","0"
"2022-08","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","308170","","","","0"
"2022-09","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","289209","","","","0"
"2022-10","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","280684","","","","0"
"2022-11","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","255111","","","","0"
"2022-12","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","275377","","","","0"
"2023-01","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","192689","","","","0"
"2023-02","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","189430","","","","0"
"2023-03","Ontario","2016A000235","Agriculture, forestry, fishing and hunting","Unadjusted","Dollars","81","thousands","3","v1996637","7.4.1","208704","","","","0"
"2018-01","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","233491","","","","0"
"2018-02","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","242032","","","","0"
"2018-03","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","242278","","","","0"
"2018-04","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","236866","","","","0"
"2018-05","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","234957","","","","0"
"2018-06","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","238720","","","","0"
"2018-07","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","240105","","","","0"
"2018-08","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","237892","","","","0"
"2018-09","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","241161","","","","0"
"2018-10","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","244123","","","","0"
"2018-11","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","247740","","","","0"
"2018-12","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","259079","","","","0"
"2019-01","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","268674","","","","0"
"2019-02","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","269274","","","","0"
"2019-03","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","267280","","","","0"
"2019-04","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","266119","","","","0"
"2019-05","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","272980","","","","0"
"2019-06","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","270809","","","","0"
"2019-07","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","256212","","","","0"
"2019-08","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","249024","","","","0"
"2019-09","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","241505","","","","0"
"2019-10","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","246222","","","","0"
"2019-11","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","268463","","","","0"
"2019-12","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","290697","","","","0"
"2020-01","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","292296","","","","0"
"2020-02","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","276077","","","","0"
"2020-03","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","283680","","","","0"
"2020-04","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","257997","","","","0"
"2020-05","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","247568","","","","0"
"2020-06","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","265985","","","","0"
"2020-07","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","250486","","","","0"
"2020-08","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","267992","","","","0"
"2020-09","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","259213","","","","0"
"2020-10","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","256118","","","","0"
"2020-11","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","270258","","","","0"
"2020-12","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","265447","","","","0"
"2021-01","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","255252","","","","0"
"2021-02","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","265858","","","","0"
"2021-03","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","287060","","","","0"
"2021-04","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","272798","","","","0"
"2021-05","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","284196","","","","0"
"2021-06","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","270001","","","","0"
"2021-07","Ontario","2016A000235","Mining and oil and gas extraction","Unadjusted","Dollars","81","thousands","3","v1996638","7.5.1","278562","","","","0"
